Feature: phone, Score: 300.00000000130285, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: busting, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: butter, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: button, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: buy, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cable, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: calorie, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: campbell, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: canadian, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cancer, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: candidate, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: candies, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: candy, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: caneton, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: canion, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cantel, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: capable, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: capital, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: captain, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: carbide, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cardiovascular, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cargo, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: carl, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: carleton, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: carrier, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: carries, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: carry, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: carrying, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cartoon, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: case, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: casino, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: caspar, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: catch, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: categories, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: catheters, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: caught, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cause, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cautious, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: ceiling, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: celebrate, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: celebrities, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: celebrity, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cells, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: centrex, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: century, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cereals, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: certainly, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: challenge, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: challenged, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chances, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: changed, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: changeover, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: changing, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: channels, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chaps, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: characters, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: charity, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: charles, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: charlie, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chassis, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chastened, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chastised, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cheap, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: checking, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cheerful, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cheers, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cheese, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cherry, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cherubic, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chester, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chevron, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chex, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chicken, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chides, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chilled, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chloride, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cholesterol, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: chooses, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chores, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chuckle, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chunks, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: chutes, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cigarette, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: circuit, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: citrus, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: claim, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: claiming, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: claims, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clamor, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: classic, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: classrooms, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: claude, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: claus, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: cleaner, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clearance, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clearer, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clearing, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: clearly, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clendenin, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: client, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: clinching, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clipboards, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: closest, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: closings, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clothing, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clout, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clubs, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: clutter, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: coasts, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: coat, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cochran, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cockney, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: coffee, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: coke, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: col, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: colman, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: colo, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: cologne, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: colonia, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: color, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: combination, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: combinations, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: combine, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: combining, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: comes, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: comfort, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: coming, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: commanded, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: commissioner, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: committee, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: commodore, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: commotion, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: communicate, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: community, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: companywide, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: comparable, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: comparisons, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
Feature: compatibility, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: competitive, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: phone
Feature: competitively, Score: 10.000000000043428, Log-Likelihood: 10.000000000043428, Predicted Sense: product
